nohup: ignoring input
============================================================
AGIFORMER PHASE 8: Scaling & Emergence (100M)
============================================================

🚀 Initializing Scaled Model...
   Architecture: 12 layers × 768 dim
   Parameters: 129.3M
   Device: cuda

📚 Loading Turkish Wikipedia Data...

⚙️  Training Configuration:
   Batch Size: 2 (effective: 8)
   Max Steps: 50,000
   Target Duration: ~5-7 days on T4

▶️  Starting Training...

Step  2620/50000: Loss=1.8066 | BPC=2.6064 | LR=2.00e-04 | ETA=10.6h
Step  2630/50000: Loss=1.6263 | BPC=2.3463 | LR=2.00e-04 | ETA=10.6h
Step  2640/50000: Loss=1.9510 | BPC=2.8147 | LR=2.00e-04 | ETA=10.6h
Step  2650/50000: Loss=1.7292 | BPC=2.4947 | LR=2.00e-04 | ETA=10.6h
Step  2660/50000: Loss=1.8551 | BPC=2.6763 | LR=2.00e-04 | ETA=10.6h
Step  2670/50000: Loss=1.6205 | BPC=2.3379 | LR=2.00e-04 | ETA=10.6h
Step  2680/50000: Loss=1.6583 | BPC=2.3925 | LR=2.00e-04 | ETA=10.6h
Step  2690/50000: Loss=1.6211 | BPC=2.3388 | LR=2.00e-04 | ETA=10.6h
Step  2700/50000: Loss=1.7391 | BPC=2.5090 | LR=2.00e-04 | ETA=10.6h
Step  2710/50000: Loss=1.6901 | BPC=2.4383 | LR=2.00e-04 | ETA=10.6h
Step  2720/50000: Loss=1.5888 | BPC=2.2921 | LR=2.00e-04 | ETA=10.6h
Step  2730/50000: Loss=1.5009 | BPC=2.1653 | LR=2.00e-04 | ETA=10.6h
Step  2740/50000: Loss=1.4223 | BPC=2.0520 | LR=2.00e-04 | ETA=10.6h
Step  2750/50000: Loss=1.5861 | BPC=2.2882 | LR=2.00e-04 | ETA=10.6h
Step  2760/50000: Loss=2.0984 | BPC=3.0273 | LR=2.00e-04 | ETA=10.6h
Step  2770/50000: Loss=1.5493 | BPC=2.2351 | LR=2.00e-04 | ETA=10.5h
Step  2780/50000: Loss=1.6559 | BPC=2.3890 | LR=2.00e-04 | ETA=10.5h
Step  2790/50000: Loss=1.5786 | BPC=2.2774 | LR=2.00e-04 | ETA=10.5h
Step  2800/50000: Loss=1.7090 | BPC=2.4655 | LR=2.00e-04 | ETA=10.5h
Step  2810/50000: Loss=1.5370 | BPC=2.2174 | LR=2.00e-04 | ETA=10.5h
Step  2820/50000: Loss=1.5449 | BPC=2.2288 | LR=2.00e-04 | ETA=10.5h
Step  2830/50000: Loss=1.6385 | BPC=2.3639 | LR=2.00e-04 | ETA=10.5h
Step  2840/50000: Loss=1.7474 | BPC=2.5209 | LR=2.00e-04 | ETA=10.5h
Step  2850/50000: Loss=1.7208 | BPC=2.4826 | LR=2.00e-04 | ETA=10.5h
Step  2860/50000: Loss=1.4041 | BPC=2.0257 | LR=2.00e-04 | ETA=10.5h
Step  2870/50000: Loss=1.4855 | BPC=2.1432 | LR=2.00e-04 | ETA=10.5h
Step  2880/50000: Loss=1.3645 | BPC=1.9686 | LR=2.00e-04 | ETA=10.5h
Step  2890/50000: Loss=1.7691 | BPC=2.5523 | LR=2.00e-04 | ETA=10.5h
Step  2900/50000: Loss=1.8199 | BPC=2.6255 | LR=2.00e-04 | ETA=10.5h
Step  2910/50000: Loss=1.6770 | BPC=2.4194 | LR=2.00e-04 | ETA=10.5h
Step  2920/50000: Loss=1.5955 | BPC=2.3018 | LR=2.00e-04 | ETA=10.5h
Step  2930/50000: Loss=1.4876 | BPC=2.1461 | LR=2.00e-04 | ETA=10.5h
Step  2940/50000: Loss=1.6135 | BPC=2.3279 | LR=2.00e-04 | ETA=10.5h
Step  2950/50000: Loss=1.9864 | BPC=2.8658 | LR=2.00e-04 | ETA=10.5h
Step  2960/50000: Loss=1.5084 | BPC=2.1762 | LR=2.00e-04 | ETA=10.5h
Step  2970/50000: Loss=1.4506 | BPC=2.0927 | LR=2.00e-04 | ETA=10.5h
Step  2980/50000: Loss=1.6052 | BPC=2.3158 | LR=2.00e-04 | ETA=10.5h
Step  2990/50000: Loss=1.4709 | BPC=2.1221 | LR=2.00e-04 | ETA=10.5h
Step  3000/50000: Loss=2.0004 | BPC=2.8860 | LR=2.00e-04 | ETA=10.5h
Step  3010/50000: Loss=1.4748 | BPC=2.1276 | LR=2.00e-04 | ETA=10.5h
Step  3020/50000: Loss=1.6925 | BPC=2.4417 | LR=2.00e-04 | ETA=10.5h
Step  3030/50000: Loss=1.4710 | BPC=2.1223 | LR=2.00e-04 | ETA=10.5h
Step  3040/50000: Loss=1.5256 | BPC=2.2010 | LR=2.00e-04 | ETA=10.5h
Step  3050/50000: Loss=1.4461 | BPC=2.0862 | LR=2.00e-04 | ETA=10.5h
Step  3060/50000: Loss=1.5379 | BPC=2.2187 | LR=2.00e-04 | ETA=10.5h
Step  3070/50000: Loss=1.5024 | BPC=2.1676 | LR=2.00e-04 | ETA=10.5h
Step  3080/50000: Loss=1.9594 | BPC=2.8268 | LR=2.00e-04 | ETA=10.5h
Step  3090/50000: Loss=1.4252 | BPC=2.0561 | LR=2.00e-04 | ETA=10.5h
Step  3100/50000: Loss=1.4314 | BPC=2.0651 | LR=2.00e-04 | ETA=10.5h
Step  3110/50000: Loss=1.7860 | BPC=2.5766 | LR=2.00e-04 | ETA=10.5h
Step  3120/50000: Loss=1.5429 | BPC=2.2260 | LR=2.00e-04 | ETA=10.4h
Step  3130/50000: Loss=1.6956 | BPC=2.4462 | LR=2.00e-04 | ETA=10.4h
Step  3140/50000: Loss=1.5340 | BPC=2.2132 | LR=2.00e-04 | ETA=10.4h
Step  3150/50000: Loss=1.5269 | BPC=2.2029 | LR=2.00e-04 | ETA=10.4h
Step  3160/50000: Loss=1.4560 | BPC=2.1006 | LR=2.00e-04 | ETA=10.4h
Step  3170/50000: Loss=1.5899 | BPC=2.2938 | LR=2.00e-04 | ETA=10.4h
Step  3180/50000: Loss=1.5071 | BPC=2.1743 | LR=2.00e-04 | ETA=10.4h
Step  3190/50000: Loss=1.5473 | BPC=2.2323 | LR=2.00e-04 | ETA=10.4h
Step  3200/50000: Loss=1.7616 | BPC=2.5414 | LR=2.00e-04 | ETA=10.4h
Step  3210/50000: Loss=1.4265 | BPC=2.0580 | LR=2.00e-04 | ETA=10.4h
Step  3220/50000: Loss=1.8967 | BPC=2.7363 | LR=2.00e-04 | ETA=10.4h
Step  3230/50000: Loss=1.5438 | BPC=2.2273 | LR=2.00e-04 | ETA=10.4h
Step  3240/50000: Loss=1.3663 | BPC=1.9712 | LR=2.00e-04 | ETA=10.4h
Step  3250/50000: Loss=1.6486 | BPC=2.3784 | LR=2.00e-04 | ETA=10.4h
Step  3260/50000: Loss=1.9558 | BPC=2.8216 | LR=2.00e-04 | ETA=10.4h
Step  3270/50000: Loss=1.5813 | BPC=2.2814 | LR=2.00e-04 | ETA=10.4h
Step  3280/50000: Loss=1.4765 | BPC=2.1302 | LR=2.00e-04 | ETA=10.4h
Step  3290/50000: Loss=1.5704 | BPC=2.2657 | LR=2.00e-04 | ETA=10.4h
Step  3300/50000: Loss=1.4208 | BPC=2.0498 | LR=2.00e-04 | ETA=10.4h
Step  3310/50000: Loss=1.7311 | BPC=2.4975 | LR=2.00e-04 | ETA=10.4h
Step  3320/50000: Loss=1.6552 | BPC=2.3880 | LR=2.00e-04 | ETA=10.4h
Step  3330/50000: Loss=1.7332 | BPC=2.5005 | LR=2.00e-04 | ETA=10.4h
Step  3340/50000: Loss=2.0922 | BPC=3.0184 | LR=2.00e-04 | ETA=10.4h
Step  3350/50000: Loss=1.5610 | BPC=2.2521 | LR=2.00e-04 | ETA=10.4h
Step  3360/50000: Loss=1.5700 | BPC=2.2650 | LR=2.00e-04 | ETA=10.4h
Step  3370/50000: Loss=1.6682 | BPC=2.4066 | LR=2.00e-04 | ETA=10.4h
Step  3380/50000: Loss=1.8568 | BPC=2.6789 | LR=2.00e-04 | ETA=10.4h
Step  3390/50000: Loss=1.8828 | BPC=2.7164 | LR=2.00e-04 | ETA=10.4h
Step  3400/50000: Loss=1.4952 | BPC=2.1571 | LR=2.00e-04 | ETA=10.4h
Step  3410/50000: Loss=1.6943 | BPC=2.4444 | LR=2.00e-04 | ETA=10.4h
Step  3420/50000: Loss=1.4293 | BPC=2.0620 | LR=2.00e-04 | ETA=10.4h
Step  3430/50000: Loss=1.6459 | BPC=2.3745 | LR=2.00e-04 | ETA=10.4h
Step  3440/50000: Loss=1.9583 | BPC=2.8252 | LR=2.00e-04 | ETA=10.4h
Step  3450/50000: Loss=1.6227 | BPC=2.3410 | LR=2.00e-04 | ETA=10.4h
Step  3460/50000: Loss=1.4804 | BPC=2.1357 | LR=2.00e-04 | ETA=10.4h
Step  3470/50000: Loss=1.4100 | BPC=2.0343 | LR=2.00e-04 | ETA=10.4h
Step  3480/50000: Loss=1.6127 | BPC=2.3267 | LR=2.00e-04 | ETA=10.4h
Step  3490/50000: Loss=1.6246 | BPC=2.3438 | LR=2.00e-04 | ETA=10.3h
Step  3500/50000: Loss=1.6275 | BPC=2.3480 | LR=2.00e-04 | ETA=10.3h
Step  3510/50000: Loss=1.4230 | BPC=2.0530 | LR=2.00e-04 | ETA=10.3h
Step  3520/50000: Loss=1.6526 | BPC=2.3842 | LR=2.00e-04 | ETA=10.3h
Step  3530/50000: Loss=1.3315 | BPC=1.9210 | LR=2.00e-04 | ETA=10.3h
Step  3540/50000: Loss=1.5402 | BPC=2.2220 | LR=2.00e-04 | ETA=10.3h
Step  3550/50000: Loss=1.5102 | BPC=2.1788 | LR=2.00e-04 | ETA=10.3h
Step  3560/50000: Loss=1.8469 | BPC=2.6645 | LR=2.00e-04 | ETA=10.3h
Step  3570/50000: Loss=1.9338 | BPC=2.7899 | LR=2.00e-04 | ETA=10.3h
Step  3580/50000: Loss=1.4003 | BPC=2.0203 | LR=2.00e-04 | ETA=10.3h
Step  3590/50000: Loss=1.5082 | BPC=2.1759 | LR=2.00e-04 | ETA=10.3h
Step  3600/50000: Loss=1.9309 | BPC=2.7857 | LR=2.00e-04 | ETA=10.3h
Step  3610/50000: Loss=1.7753 | BPC=2.5612 | LR=2.00e-04 | ETA=10.3h
Step  3620/50000: Loss=2.5646 | BPC=3.6999 | LR=2.00e-04 | ETA=10.3h
Step  3630/50000: Loss=1.4617 | BPC=2.1087 | LR=2.00e-04 | ETA=10.3h
Step  3640/50000: Loss=1.5942 | BPC=2.2999 | LR=2.00e-04 | ETA=10.3h
Step  3650/50000: Loss=1.3902 | BPC=2.0056 | LR=2.00e-04 | ETA=10.3h
Step  3660/50000: Loss=1.6325 | BPC=2.3551 | LR=2.00e-04 | ETA=10.3h
Step  3670/50000: Loss=1.4444 | BPC=2.0839 | LR=2.00e-04 | ETA=10.3h
Step  3680/50000: Loss=1.5620 | BPC=2.2535 | LR=2.00e-04 | ETA=10.3h
Step  3690/50000: Loss=1.7524 | BPC=2.5281 | LR=2.00e-04 | ETA=10.3h
Step  3700/50000: Loss=1.4500 | BPC=2.0919 | LR=2.00e-04 | ETA=10.3h
Step  3710/50000: Loss=1.6890 | BPC=2.4367 | LR=2.00e-04 | ETA=10.3h
Step  3720/50000: Loss=1.6648 | BPC=2.4018 | LR=2.00e-04 | ETA=10.3h
Step  3730/50000: Loss=1.4954 | BPC=2.1575 | LR=2.00e-04 | ETA=10.3h
Step  3740/50000: Loss=1.5182 | BPC=2.1903 | LR=2.00e-04 | ETA=10.3h
Step  3750/50000: Loss=1.5351 | BPC=2.2147 | LR=2.00e-04 | ETA=10.3h
Step  3760/50000: Loss=1.5578 | BPC=2.2474 | LR=2.00e-04 | ETA=10.3h
Step  3770/50000: Loss=1.3878 | BPC=2.0022 | LR=2.00e-04 | ETA=10.3h
Step  3780/50000: Loss=1.7749 | BPC=2.5606 | LR=2.00e-04 | ETA=10.3h
Step  3790/50000: Loss=1.4758 | BPC=2.1291 | LR=2.00e-04 | ETA=10.3h
Step  3800/50000: Loss=1.5202 | BPC=2.1931 | LR=2.00e-04 | ETA=10.3h
Step  3810/50000: Loss=1.3554 | BPC=1.9554 | LR=2.00e-04 | ETA=10.3h
Step  3820/50000: Loss=1.5517 | BPC=2.2386 | LR=2.00e-04 | ETA=10.3h
Step  3830/50000: Loss=1.6560 | BPC=2.3891 | LR=2.00e-04 | ETA=10.3h
Step  3840/50000: Loss=2.4862 | BPC=3.5869 | LR=2.00e-04 | ETA=10.3h
Step  3850/50000: Loss=1.4380 | BPC=2.0746 | LR=2.00e-04 | ETA=10.3h
Step  3860/50000: Loss=1.6653 | BPC=2.4026 | LR=2.00e-04 | ETA=10.3h
Step  3870/50000: Loss=1.4991 | BPC=2.1627 | LR=2.00e-04 | ETA=10.3h
Step  3880/50000: Loss=1.4165 | BPC=2.0436 | LR=2.00e-04 | ETA=10.3h
Step  3890/50000: Loss=1.5274 | BPC=2.2035 | LR=2.00e-04 | ETA=10.2h
Step  3900/50000: Loss=1.5717 | BPC=2.2674 | LR=2.00e-04 | ETA=10.2h
Step  3910/50000: Loss=1.4092 | BPC=2.0331 | LR=2.00e-04 | ETA=10.2h
Step  3920/50000: Loss=1.9646 | BPC=2.8343 | LR=2.00e-04 | ETA=10.2h
Step  3930/50000: Loss=1.4742 | BPC=2.1268 | LR=2.00e-04 | ETA=10.2h
Step  3940/50000: Loss=1.7321 | BPC=2.4989 | LR=2.00e-04 | ETA=10.2h
Step  3950/50000: Loss=1.8058 | BPC=2.6053 | LR=2.00e-04 | ETA=10.2h
Step  3960/50000: Loss=1.7859 | BPC=2.5765 | LR=2.00e-04 | ETA=10.2h
Step  3970/50000: Loss=1.4895 | BPC=2.1489 | LR=2.00e-04 | ETA=10.2h
Step  3980/50000: Loss=1.4295 | BPC=2.0623 | LR=2.00e-04 | ETA=10.2h
Step  3990/50000: Loss=1.6701 | BPC=2.4094 | LR=2.00e-04 | ETA=10.2h
Step  4000/50000: Loss=1.4793 | BPC=2.1342 | LR=2.00e-04 | ETA=10.2h

-- VALIDATION (Step 4000) --
   Val Loss: 1.4947 | Val BPC: 2.1564
   ✅ Saved best_model_scaled.pth (BPC: 2.1564)
   💾 Saved checkpoint_step_4000.pth

Step  4010/50000: Loss=2.0410 | BPC=2.9445 | LR=2.00e-04 | ETA=10.3h
Step  4020/50000: Loss=1.4599 | BPC=2.1061 | LR=2.00e-04 | ETA=10.3h
Step  4030/50000: Loss=1.5863 | BPC=2.2885 | LR=2.00e-04 | ETA=10.3h
Step  4040/50000: Loss=1.5950 | BPC=2.3011 | LR=2.00e-04 | ETA=10.3h
Step  4050/50000: Loss=2.0703 | BPC=2.9869 | LR=2.00e-04 | ETA=10.3h
Step  4060/50000: Loss=1.4119 | BPC=2.0370 | LR=2.00e-04 | ETA=10.3h
Step  4070/50000: Loss=1.4660 | BPC=2.1150 | LR=2.00e-04 | ETA=10.3h
Step  4080/50000: Loss=1.9994 | BPC=2.8845 | LR=2.00e-04 | ETA=10.3h
Step  4090/50000: Loss=1.6762 | BPC=2.4182 | LR=2.00e-04 | ETA=10.3h
Step  4100/50000: Loss=2.2853 | BPC=3.2969 | LR=2.00e-04 | ETA=10.3h
Step  4110/50000: Loss=1.4947 | BPC=2.1564 | LR=2.00e-04 | ETA=10.2h
Step  4120/50000: Loss=1.5147 | BPC=2.1852 | LR=2.00e-04 | ETA=10.2h
Step  4130/50000: Loss=1.5217 | BPC=2.1953 | LR=2.00e-04 | ETA=10.2h
Step  4140/50000: Loss=1.3401 | BPC=1.9334 | LR=2.00e-04 | ETA=10.2h
Step  4150/50000: Loss=1.3525 | BPC=1.9512 | LR=2.00e-04 | ETA=10.2h
Step  4160/50000: Loss=1.5381 | BPC=2.2191 | LR=2.00e-04 | ETA=10.2h
Step  4170/50000: Loss=1.9100 | BPC=2.7556 | LR=2.00e-04 | ETA=10.2h
Step  4180/50000: Loss=1.4724 | BPC=2.1243 | LR=2.00e-04 | ETA=10.2h
Step  4190/50000: Loss=1.7100 | BPC=2.4670 | LR=2.00e-04 | ETA=10.2h
Step  4200/50000: Loss=1.4116 | BPC=2.0365 | LR=2.00e-04 | ETA=10.2h
Step  4210/50000: Loss=1.3607 | BPC=1.9630 | LR=2.00e-04 | ETA=10.2h
Step  4220/50000: Loss=1.5277 | BPC=2.2040 | LR=2.00e-04 | ETA=10.2h
Step  4230/50000: Loss=1.6293 | BPC=2.3505 | LR=2.00e-04 | ETA=10.2h
Step  4240/50000: Loss=1.4975 | BPC=2.1604 | LR=2.00e-04 | ETA=10.2h
Step  4250/50000: Loss=1.5103 | BPC=2.1788 | LR=2.00e-04 | ETA=10.2h
Step  4260/50000: Loss=1.8941 | BPC=2.7325 | LR=2.00e-04 | ETA=10.2h
Step  4270/50000: Loss=1.6045 | BPC=2.3148 | LR=2.00e-04 | ETA=10.2h
Step  4280/50000: Loss=1.5113 | BPC=2.1804 | LR=2.00e-04 | ETA=10.2h
Step  4290/50000: Loss=1.4820 | BPC=2.1381 | LR=2.00e-04 | ETA=10.2h
Step  4300/50000: Loss=1.4610 | BPC=2.1078 | LR=2.00e-04 | ETA=10.2h
Step  4310/50000: Loss=1.9238 | BPC=2.7755 | LR=2.00e-04 | ETA=10.2h
Step  4320/50000: Loss=1.4541 | BPC=2.0978 | LR=2.00e-04 | ETA=10.2h
Step  4330/50000: Loss=1.3981 | BPC=2.0171 | LR=2.00e-04 | ETA=10.2h
Step  4340/50000: Loss=1.8440 | BPC=2.6604 | LR=2.00e-04 | ETA=10.2h
Step  4350/50000: Loss=2.0122 | BPC=2.9030 | LR=2.00e-04 | ETA=10.2h
Step  4360/50000: Loss=1.5753 | BPC=2.2727 | LR=2.00e-04 | ETA=10.2h
Step  4370/50000: Loss=1.4630 | BPC=2.1107 | LR=2.00e-04 | ETA=10.2h
Step  4380/50000: Loss=1.4860 | BPC=2.1439 | LR=2.00e-04 | ETA=10.2h
Step  4390/50000: Loss=1.5633 | BPC=2.2554 | LR=2.00e-04 | ETA=10.2h
Step  4400/50000: Loss=1.3733 | BPC=1.9812 | LR=2.00e-04 | ETA=10.2h
Step  4410/50000: Loss=1.7067 | BPC=2.4622 | LR=2.00e-04 | ETA=10.2h
Step  4420/50000: Loss=1.5038 | BPC=2.1696 | LR=2.00e-04 | ETA=10.2h
Step  4430/50000: Loss=1.5298 | BPC=2.2070 | LR=2.00e-04 | ETA=10.2h
Step  4440/50000: Loss=1.4449 | BPC=2.0846 | LR=2.00e-04 | ETA=10.2h
Step  4450/50000: Loss=1.4666 | BPC=2.1158 | LR=2.00e-04 | ETA=10.2h
Step  4460/50000: Loss=1.3851 | BPC=1.9982 | LR=2.00e-04 | ETA=10.2h
Step  4470/50000: Loss=1.4325 | BPC=2.0666 | LR=2.00e-04 | ETA=10.2h
Step  4480/50000: Loss=2.0600 | BPC=2.9719 | LR=2.00e-04 | ETA=10.2h
Step  4490/50000: Loss=1.6542 | BPC=2.3865 | LR=2.00e-04 | ETA=10.2h
Step  4500/50000: Loss=1.2569 | BPC=1.8133 | LR=2.00e-04 | ETA=10.2h
Step  4510/50000: Loss=1.4551 | BPC=2.0993 | LR=2.00e-04 | ETA=10.2h
Step  4520/50000: Loss=1.4583 | BPC=2.1038 | LR=2.00e-04 | ETA=10.2h
Step  4530/50000: Loss=1.4001 | BPC=2.0199 | LR=2.00e-04 | ETA=10.1h
Step  4540/50000: Loss=1.5151 | BPC=2.1859 | LR=2.00e-04 | ETA=10.1h
Step  4550/50000: Loss=1.3296 | BPC=1.9182 | LR=2.00e-04 | ETA=10.1h
Step  4560/50000: Loss=1.6422 | BPC=2.3692 | LR=2.00e-04 | ETA=10.1h
Step  4570/50000: Loss=1.5797 | BPC=2.2790 | LR=2.00e-04 | ETA=10.1h
Step  4580/50000: Loss=1.4133 | BPC=2.0390 | LR=2.00e-04 | ETA=10.1h
Step  4590/50000: Loss=1.4663 | BPC=2.1154 | LR=2.00e-04 | ETA=10.1h
Step  4600/50000: Loss=1.5653 | BPC=2.2583 | LR=2.00e-04 | ETA=10.1h
Step  4610/50000: Loss=1.3417 | BPC=1.9357 | LR=2.00e-04 | ETA=10.1h
Step  4620/50000: Loss=1.4163 | BPC=2.0433 | LR=2.00e-04 | ETA=10.1h
Step  4630/50000: Loss=1.5390 | BPC=2.2203 | LR=2.00e-04 | ETA=10.1h
Step  4640/50000: Loss=1.4038 | BPC=2.0253 | LR=2.00e-04 | ETA=10.1h
Step  4650/50000: Loss=1.3538 | BPC=1.9532 | LR=2.00e-04 | ETA=10.1h
Step  4660/50000: Loss=1.5046 | BPC=2.1706 | LR=2.00e-04 | ETA=10.1h
Step  4670/50000: Loss=1.6804 | BPC=2.4243 | LR=2.00e-04 | ETA=10.1h
Step  4680/50000: Loss=1.7718 | BPC=2.5561 | LR=2.00e-04 | ETA=10.1h
Step  4690/50000: Loss=1.3094 | BPC=1.8891 | LR=2.00e-04 | ETA=10.1h
Step  4700/50000: Loss=1.4614 | BPC=2.1084 | LR=2.00e-04 | ETA=10.1h
Step  4710/50000: Loss=1.4578 | BPC=2.1031 | LR=2.00e-04 | ETA=10.1h
Step  4720/50000: Loss=1.4014 | BPC=2.0218 | LR=2.00e-04 | ETA=10.1h
Step  4730/50000: Loss=1.3707 | BPC=1.9775 | LR=2.00e-04 | ETA=10.1h
Step  4740/50000: Loss=1.4947 | BPC=2.1564 | LR=2.00e-04 | ETA=10.1h
Step  4750/50000: Loss=1.4030 | BPC=2.0241 | LR=2.00e-04 | ETA=10.1h
Step  4760/50000: Loss=1.6845 | BPC=2.4302 | LR=2.00e-04 | ETA=10.1h
Step  4770/50000: Loss=1.4242 | BPC=2.0547 | LR=2.00e-04 | ETA=10.1h
Step  4780/50000: Loss=1.6061 | BPC=2.3171 | LR=2.00e-04 | ETA=10.1h
Step  4790/50000: Loss=1.4774 | BPC=2.1315 | LR=2.00e-04 | ETA=10.1h
Step  4800/50000: Loss=1.3946 | BPC=2.0120 | LR=2.00e-04 | ETA=10.1h
Step  4810/50000: Loss=1.6216 | BPC=2.3395 | LR=2.00e-04 | ETA=10.1h
Step  4820/50000: Loss=1.4051 | BPC=2.0272 | LR=2.00e-04 | ETA=10.1h
Step  4830/50000: Loss=1.5649 | BPC=2.2577 | LR=2.00e-04 | ETA=10.1h
Step  4840/50000: Loss=1.3960 | BPC=2.0141 | LR=2.00e-04 | ETA=10.1h
Step  4850/50000: Loss=1.6344 | BPC=2.3580 | LR=2.00e-04 | ETA=10.1h
Step  4860/50000: Loss=1.4776 | BPC=2.1317 | LR=2.00e-04 | ETA=10.1h
Step  4870/50000: Loss=1.4475 | BPC=2.0883 | LR=2.00e-04 | ETA=10.1h
Step  4880/50000: Loss=1.8173 | BPC=2.6218 | LR=2.00e-04 | ETA=10.1h
Step  4890/50000: Loss=1.3903 | BPC=2.0058 | LR=2.00e-04 | ETA=10.1h
Step  4900/50000: Loss=1.5962 | BPC=2.3028 | LR=2.00e-04 | ETA=10.1h
Step  4910/50000: Loss=1.5586 | BPC=2.2486 | LR=2.00e-04 | ETA=10.1h
Step  4920/50000: Loss=1.3981 | BPC=2.0170 | LR=2.00e-04 | ETA=10.1h
Step  4930/50000: Loss=1.3084 | BPC=1.8877 | LR=2.00e-04 | ETA=10.0h
Step  4940/50000: Loss=1.5409 | BPC=2.2231 | LR=2.00e-04 | ETA=10.0h
Step  4950/50000: Loss=1.5369 | BPC=2.2172 | LR=2.00e-04 | ETA=10.0h
Step  4960/50000: Loss=1.5078 | BPC=2.1753 | LR=2.00e-04 | ETA=10.0h
Step  4970/50000: Loss=1.7197 | BPC=2.4809 | LR=2.00e-04 | ETA=10.0h
Step  4980/50000: Loss=1.4249 | BPC=2.0556 | LR=2.00e-04 | ETA=10.0h
Step  4990/50000: Loss=1.8843 | BPC=2.7185 | LR=2.00e-04 | ETA=10.0h
Step  5000/50000: Loss=1.6726 | BPC=2.4131 | LR=2.00e-04 | ETA=10.0h
Step  5010/50000: Loss=1.2934 | BPC=1.8660 | LR=2.00e-04 | ETA=10.0h
Step  5020/50000: Loss=1.3566 | BPC=1.9572 | LR=2.00e-04 | ETA=10.0h
Step  5030/50000: Loss=1.5725 | BPC=2.2686 | LR=2.00e-04 | ETA=10.0h
Step  5040/50000: Loss=1.4335 | BPC=2.0681 | LR=2.00e-04 | ETA=10.0h
Step  5050/50000: Loss=1.4765 | BPC=2.1301 | LR=2.00e-04 | ETA=10.0h
Step  5060/50000: Loss=1.5507 | BPC=2.2372 | LR=2.00e-04 | ETA=10.0h
Step  5070/50000: Loss=1.3320 | BPC=1.9216 | LR=2.00e-04 | ETA=10.0h
Step  5080/50000: Loss=1.4184 | BPC=2.0463 | LR=2.00e-04 | ETA=10.0h
Step  5090/50000: Loss=1.9257 | BPC=2.7782 | LR=2.00e-04 | ETA=10.0h
Step  5100/50000: Loss=1.5286 | BPC=2.2052 | LR=2.00e-04 | ETA=10.0h
Step  5110/50000: Loss=1.4803 | BPC=2.1356 | LR=2.00e-04 | ETA=10.0h
Step  5120/50000: Loss=1.3101 | BPC=1.8901 | LR=2.00e-04 | ETA=10.0h
Step  5130/50000: Loss=1.4556 | BPC=2.0999 | LR=2.00e-04 | ETA=10.0h
Step  5140/50000: Loss=1.2915 | BPC=1.8632 | LR=2.00e-04 | ETA=10.0h
Step  5150/50000: Loss=1.4425 | BPC=2.0811 | LR=2.00e-04 | ETA=10.0h
Step  5160/50000: Loss=1.4716 | BPC=2.1230 | LR=2.00e-04 | ETA=10.0h
Step  5170/50000: Loss=1.4082 | BPC=2.0316 | LR=2.00e-04 | ETA=10.0h
Step  5180/50000: Loss=1.4876 | BPC=2.1461 | LR=2.00e-04 | ETA=10.0h
Step  5190/50000: Loss=1.6121 | BPC=2.3258 | LR=2.00e-04 | ETA=10.0h
Step  5200/50000: Loss=1.3373 | BPC=1.9293 | LR=2.00e-04 | ETA=10.0h
Step  5210/50000: Loss=1.9336 | BPC=2.7896 | LR=2.00e-04 | ETA=10.0h
Step  5220/50000: Loss=1.3777 | BPC=1.9876 | LR=2.00e-04 | ETA=10.0h
Step  5230/50000: Loss=1.3666 | BPC=1.9716 | LR=2.00e-04 | ETA=10.0h
Step  5240/50000: Loss=1.5495 | BPC=2.2354 | LR=2.00e-04 | ETA=10.0h
Step  5250/50000: Loss=1.4747 | BPC=2.1276 | LR=2.00e-04 | ETA=10.0h
Step  5260/50000: Loss=1.3709 | BPC=1.9778 | LR=2.00e-04 | ETA=10.0h
Step  5270/50000: Loss=1.2894 | BPC=1.8601 | LR=2.00e-04 | ETA=10.0h
Step  5280/50000: Loss=1.4582 | BPC=2.1037 | LR=2.00e-04 | ETA=10.0h
Step  5290/50000: Loss=1.8517 | BPC=2.6715 | LR=2.00e-04 | ETA=10.0h
Step  5300/50000: Loss=1.3739 | BPC=1.9822 | LR=2.00e-04 | ETA=10.0h
Step  5310/50000: Loss=2.1469 | BPC=3.0973 | LR=2.00e-04 | ETA=10.0h
Step  5320/50000: Loss=1.5527 | BPC=2.2400 | LR=2.00e-04 | ETA=9.9h
Step  5330/50000: Loss=1.4398 | BPC=2.0772 | LR=2.00e-04 | ETA=9.9h
Step  5340/50000: Loss=1.4904 | BPC=2.1502 | LR=2.00e-04 | ETA=9.9h
Step  5350/50000: Loss=1.3936 | BPC=2.0105 | LR=2.00e-04 | ETA=9.9h
Step  5360/50000: Loss=1.4499 | BPC=2.0917 | LR=2.00e-04 | ETA=9.9h
Step  5370/50000: Loss=1.4576 | BPC=2.1029 | LR=2.00e-04 | ETA=9.9h
Step  5380/50000: Loss=1.3988 | BPC=2.0180 | LR=2.00e-04 | ETA=9.9h
Step  5390/50000: Loss=1.8469 | BPC=2.6645 | LR=2.00e-04 | ETA=9.9h
Step  5400/50000: Loss=1.4843 | BPC=2.1413 | LR=2.00e-04 | ETA=9.9h
